FileName, background_texture_name, object_file_name, object_texture_name, X-coord, Y-coord, rotation about X (rx), ry, rz 
img415, green_blots_30.jpg, pyramid.obj, green_blots_84.jpg, -311, -41, -31, 130, rz
img416, green_blots_40.jpg, Wood.obj, green_blots_85.jpg, -135, 0, -16, 30, rz
img417, green_blots_76.jpg, Log.obj, green_blots_52.jpg, -101, -219, -5, 40, rz
img418, green_blots_68.jpg, pyramid.obj, green_blots_26.jpg, -104, -47, -11, 140, rz
img419, green_blots_10.jpg, Wood.obj, green_blots_88.jpg, -8, 138, -20, 50, rz
img420, green_blots_75.jpg, Log.obj, green_blots_36.jpg, -62, 115, 3, 0, rz
img421, green_blots_69.jpg, pyramid.obj, green_blots_33.jpg, 106, 103, -39, 180, rz
img422, green_blots_4.jpg, Wood.obj, green_blots_60.jpg, 94, -142, -39, 10, rz
img423, green_blots_64.jpg, Log.obj, green_blots_35.jpg, -349, -82, -40, 90, rz
img424, green_blots_37.jpg, pyramid.obj, green_blots_77.jpg, -285, 56, -27, 40, rz
img425, green_blots_96.jpg, Wood.obj, green_blots_59.jpg, 110, 138, -40, 80, rz
img426, green_blots_81.jpg, Log.obj, green_blots_47.jpg, -339, -99, 32, 150, rz
img427, green_blots_20.jpg, pyramid.obj, green_blots_28.jpg, -323, 165, 37, 180, rz
img428, green_blots_32.jpg, Wood.obj, green_blots_63.jpg, 353, 101, 2, 90, rz
img429, green_blots_59.jpg, Log.obj, green_blots_50.jpg, -241, -125, 35, 120, rz
img430, green_blots_84.jpg, pyramid.obj, green_blots_74.jpg, 311, -141, -11, 120, rz
img431, green_blots_70.jpg, Wood.obj, green_blots_19.jpg, 30, 85, 0, 130, rz
img432, green_blots_96.jpg, Log.obj, green_blots_64.jpg, -286, -216, -5, 170, rz
img433, green_blots_30.jpg, pyramid.obj, green_blots_78.jpg, 147, 127, -15, 50, rz
img434, green_blots_35.jpg, Wood.obj, green_blots_86.jpg, -144, -159, -39, 160, rz
img435, green_blots_43.jpg, Log.obj, green_blots_45.jpg, -289, 56, -15, 30, rz
img436, green_blots_87.jpg, pyramid.obj, green_blots_95.jpg, -227, -52, 31, 180, rz
img437, green_blots_12.jpg, Wood.obj, green_blots_78.jpg, 125, -164, 17, 30, rz
img438, green_blots_24.jpg, Log.obj, green_blots_66.jpg, -81, 202, 15, 80, rz
img439, green_blots_30.jpg, pyramid.obj, green_blots_16.jpg, -220, 10, -5, 20, rz
img440, green_blots_66.jpg, Wood.obj, green_blots_27.jpg, 26, 20, 8, 0, rz
img441, green_blots_83.jpg, Log.obj, green_blots_27.jpg, 320, 104, 0, 90, rz
img442, green_blots_29.jpg, pyramid.obj, green_blots_20.jpg, -303, 80, 15, 50, rz
img443, green_blots_1.jpg, Wood.obj, green_blots_23.jpg, -241, -223, -11, 60, rz
img444, green_blots_65.jpg, Log.obj, green_blots_76.jpg, -240, 100, -6, 170, rz
img445, green_blots_46.jpg, pyramid.obj, green_blots_92.jpg, 29, -180, -15, 170, rz
img446, green_blots_75.jpg, Wood.obj, green_blots_90.jpg, -47, 130, 20, 80, rz
img447, green_blots_57.jpg, Log.obj, green_blots_36.jpg, 244, 88, -13, 0, rz
img448, green_blots_21.jpg, pyramid.obj, green_blots_46.jpg, 293, -249, -18, 90, rz
img449, green_blots_24.jpg, Wood.obj, green_blots_45.jpg, -189, 32, -23, 90, rz
img450, green_blots_16.jpg, Log.obj, green_blots_66.jpg, 195, -266, 14, 90, rz
img451, green_blots_28.jpg, pyramid.obj, green_blots_69.jpg, -64, -155, -21, 60, rz
img452, green_blots_18.jpg, Wood.obj, green_blots_68.jpg, 180, -82, 9, 140, rz
img453, green_blots_35.jpg, Log.obj, green_blots_38.jpg, -108, 39, 2, 120, rz
img454, green_blots_55.jpg, pyramid.obj, green_blots_68.jpg, 22, 200, -7, 40, rz
img455, green_blots_29.jpg, Wood.obj, green_blots_99.jpg, 270, 99, -15, 170, rz
img456, green_blots_8.jpg, Log.obj, green_blots_78.jpg, 163, 61, 1, 70, rz
img457, green_blots_29.jpg, pyramid.obj, green_blots_23.jpg, -51, -122, -5, 90, rz
img458, green_blots_5.jpg, Wood.obj, green_blots_30.jpg, -331, -244, -17, 60, rz
img459, green_blots_21.jpg, Log.obj, green_blots_43.jpg, 118, -26, 27, 30, rz
img460, green_blots_29.jpg, pyramid.obj, green_blots_0.jpg, 225, -170, -35, 30, rz
img461, green_blots_57.jpg, Wood.obj, green_blots_81.jpg, -224, -246, 19, 130, rz
img462, green_blots_21.jpg, Log.obj, green_blots_49.jpg, -64, -215, -16, 170, rz
img463, green_blots_70.jpg, pyramid.obj, green_blots_73.jpg, 261, 165, 24, 0, rz
img464, green_blots_41.jpg, Wood.obj, green_blots_31.jpg, -94, -205, -24, 160, rz
img465, green_blots_93.jpg, Log.obj, green_blots_99.jpg, -315, -25, -25, 180, rz
img466, green_blots_28.jpg, pyramid.obj, green_blots_20.jpg, 151, -256, 37, 170, rz
img467, green_blots_31.jpg, Wood.obj, green_blots_73.jpg, -191, 138, 31, 0, rz
img468, green_blots_49.jpg, Log.obj, green_blots_88.jpg, -295, 75, 39, 0, rz
img469, green_blots_27.jpg, pyramid.obj, green_blots_22.jpg, -132, -254, -31, 170, rz
img470, green_blots_47.jpg, Wood.obj, green_blots_84.jpg, 181, 195, -2, 70, rz
img471, green_blots_65.jpg, Log.obj, green_blots_57.jpg, -105, 80, 1, 110, rz
img472, green_blots_81.jpg, pyramid.obj, green_blots_4.jpg, -354, -36, -9, 10, rz
img473, green_blots_81.jpg, Wood.obj, green_blots_60.jpg, -320, 245, -21, 120, rz
img474, green_blots_7.jpg, Log.obj, green_blots_30.jpg, -187, 119, -23, 30, rz
img475, green_blots_5.jpg, pyramid.obj, green_blots_57.jpg, 135, -109, -4, 100, rz
img476, green_blots_23.jpg, Wood.obj, green_blots_50.jpg, -3, 193, 5, 50, rz
img477, green_blots_23.jpg, Log.obj, green_blots_94.jpg, 281, -212, 21, 0, rz
img478, green_blots_23.jpg, pyramid.obj, green_blots_66.jpg, 325, -207, -10, 180, rz
img479, green_blots_0.jpg, Wood.obj, green_blots_96.jpg, -195, 108, -10, 30, rz
img480, green_blots_24.jpg, Log.obj, green_blots_46.jpg, -102, 172, -12, 50, rz
img481, green_blots_83.jpg, pyramid.obj, green_blots_57.jpg, -4, 100, 36, 100, rz
img482, green_blots_68.jpg, Wood.obj, green_blots_22.jpg, -106, 234, -3, 180, rz
img483, green_blots_67.jpg, Log.obj, green_blots_96.jpg, 273, 153, -34, 90, rz
img484, green_blots_69.jpg, pyramid.obj, green_blots_8.jpg, -23, 66, 25, 90, rz
img485, green_blots_24.jpg, Wood.obj, green_blots_84.jpg, -192, -120, 33, 80, rz
img486, green_blots_69.jpg, Log.obj, green_blots_53.jpg, 155, -267, 6, 70, rz
img487, green_blots_16.jpg, pyramid.obj, green_blots_7.jpg, -111, 72, -23, 180, rz
img488, green_blots_88.jpg, Wood.obj, green_blots_12.jpg, -119, 250, 22, 170, rz
img489, green_blots_48.jpg, Log.obj, green_blots_74.jpg, -31, 254, 16, 30, rz
img490, green_blots_72.jpg, pyramid.obj, green_blots_26.jpg, 212, -264, -24, 130, rz
img491, green_blots_10.jpg, Wood.obj, green_blots_54.jpg, -219, -170, -7, 70, rz
img492, green_blots_72.jpg, Log.obj, green_blots_41.jpg, 302, 172, -24, 140, rz
img493, green_blots_19.jpg, pyramid.obj, green_blots_67.jpg, -213, -133, 5, 60, rz
img494, green_blots_25.jpg, Wood.obj, green_blots_43.jpg, -292, 250, 21, 180, rz
img495, green_blots_67.jpg, Log.obj, green_blots_90.jpg, -319, 44, -29, 80, rz
img496, green_blots_67.jpg, pyramid.obj, green_blots_5.jpg, -261, -198, 10, 70, rz
img497, green_blots_26.jpg, Wood.obj, green_blots_65.jpg, 233, -29, -13, 0, rz
img498, green_blots_69.jpg, Log.obj, green_blots_5.jpg, 153, -267, 23, 160, rz
img499, green_blots_5.jpg, pyramid.obj, green_blots_77.jpg, -79, 16, -39, 20, rz
img500, green_blots_58.jpg, Wood.obj, green_blots_57.jpg, -278, -55, 17, 80, rz
img501, green_blots_53.jpg, Log.obj, green_blots_55.jpg, -70, -153, 8, 110, rz
img502, green_blots_55.jpg, pyramid.obj, green_blots_96.jpg, 305, -34, 6, 20, rz
img503, green_blots_19.jpg, Wood.obj, green_blots_98.jpg, 139, -32, 32, 20, rz
img504, green_blots_33.jpg, Log.obj, green_blots_29.jpg, -246, -104, 19, 70, rz
img505, green_blots_88.jpg, pyramid.obj, green_blots_8.jpg, 140, -108, -6, 40, rz
img506, green_blots_74.jpg, Wood.obj, green_blots_93.jpg, 153, 253, 7, 60, rz
img507, green_blots_29.jpg, Log.obj, green_blots_17.jpg, 212, 111, 24, 150, rz
img508, green_blots_97.jpg, pyramid.obj, green_blots_43.jpg, 249, 171, 23, 70, rz
img509, green_blots_19.jpg, Wood.obj, green_blots_25.jpg, -124, 32, 39, 10, rz
img510, green_blots_33.jpg, Log.obj, green_blots_47.jpg, -15, 60, 6, 180, rz
img511, green_blots_66.jpg, pyramid.obj, green_blots_23.jpg, -231, 22, 32, 110, rz
img512, green_blots_49.jpg, Wood.obj, green_blots_11.jpg, -261, -200, -24, 160, rz
img513, green_blots_14.jpg, Log.obj, green_blots_43.jpg, -115, -218, 24, 30, rz
img514, green_blots_91.jpg, pyramid.obj, green_blots_83.jpg, -319, 242, -24, 100, rz
img515, green_blots_23.jpg, Wood.obj, green_blots_21.jpg, 108, -54, -19, 140, rz
img516, green_blots_74.jpg, Log.obj, green_blots_50.jpg, -148, 191, -10, 50, rz
img517, green_blots_81.jpg, pyramid.obj, green_blots_63.jpg, 348, 100, -23, 170, rz
img518, green_blots_49.jpg, Wood.obj, green_blots_15.jpg, -167, -19, 22, 110, rz
img519, green_blots_53.jpg, Log.obj, green_blots_40.jpg, 312, 205, 8, 20, rz
img520, green_blots_92.jpg, pyramid.obj, green_blots_55.jpg, -209, 224, 3, 110, rz
img521, green_blots_62.jpg, Wood.obj, green_blots_48.jpg, -226, -147, 14, 100, rz
img522, green_blots_95.jpg, Log.obj, green_blots_4.jpg, 345, -111, -28, 110, rz
img523, green_blots_15.jpg, pyramid.obj, green_blots_6.jpg, 87, 176, -20, 30, rz
img524, green_blots_94.jpg, Wood.obj, green_blots_82.jpg, 217, 97, 9, 70, rz
img525, green_blots_70.jpg, Log.obj, green_blots_13.jpg, -176, -152, -36, 40, rz
img526, green_blots_76.jpg, pyramid.obj, green_blots_73.jpg, -359, 241, -29, 100, rz
img527, green_blots_5.jpg, Wood.obj, green_blots_33.jpg, -328, 72, 18, 120, rz
img528, green_blots_16.jpg, Log.obj, green_blots_47.jpg, 30, 62, 23, 30, rz
img529, green_blots_98.jpg, pyramid.obj, green_blots_20.jpg, 169, -183, 9, 100, rz
img530, green_blots_2.jpg, Wood.obj, green_blots_71.jpg, 133, -84, -40, 20, rz
img531, green_blots_36.jpg, Log.obj, green_blots_11.jpg, 21, 92, 15, 40, rz
img532, green_blots_5.jpg, pyramid.obj, green_blots_43.jpg, 230, -145, -16, 50, rz
img533, green_blots_29.jpg, Wood.obj, green_blots_16.jpg, -19, 36, -9, 130, rz
img534, green_blots_92.jpg, Log.obj, green_blots_22.jpg, -281, 186, -31, 140, rz
img0, green_blots_68.jpg, Log.obj, green_blots_75.jpg, -356, -106, 1, 10, rz
img1, green_blots_54.jpg, pyramid.obj, green_blots_24.jpg, -61, -230, 22, 80, rz
img2, green_blots_14.jpg, Wood.obj, green_blots_2.jpg, 96, -64, 23, 90, rz
img3, green_blots_26.jpg, Log.obj, green_blots_17.jpg, -138, 92, -30, 170, rz
img4, green_blots_39.jpg, pyramid.obj, green_blots_47.jpg, 290, -222, -24, 20, rz
img5, green_blots_11.jpg, Wood.obj, green_blots_35.jpg, -172, 40, -16, 170, rz
img6, green_blots_56.jpg, Log.obj, green_blots_24.jpg, 155, 141, -3, 80, rz
img7, green_blots_17.jpg, pyramid.obj, green_blots_11.jpg, -251, -27, 35, 0, rz
img8, green_blots_96.jpg, Wood.obj, green_blots_79.jpg, 76, 152, -12, 60, rz
img9, green_blots_9.jpg, Log.obj, green_blots_96.jpg, 269, -175, -26, 0, rz
img10, green_blots_21.jpg, pyramid.obj, green_blots_47.jpg, 68, 107, -10, 150, rz
img11, green_blots_85.jpg, Wood.obj, green_blots_88.jpg, 75, 266, -17, 180, rz
img12, green_blots_49.jpg, Log.obj, green_blots_20.jpg, -160, 210, 36, 170, rz
img13, green_blots_81.jpg, pyramid.obj, green_blots_33.jpg, 4, -173, 7, 120, rz
img14, green_blots_69.jpg, Wood.obj, green_blots_58.jpg, -316, -209, -25, 100, rz
img15, green_blots_11.jpg, Log.obj, green_blots_57.jpg, -202, 48, 20, 30, rz
img16, green_blots_95.jpg, pyramid.obj, green_blots_83.jpg, -320, 87, 4, 20, rz
img17, green_blots_34.jpg, Wood.obj, green_blots_29.jpg, 246, 105, 11, 30, rz
img18, green_blots_47.jpg, Log.obj, green_blots_15.jpg, 204, 146, -9, 40, rz
img19, green_blots_10.jpg, pyramid.obj, green_blots_9.jpg, 222, -256, -36, 20, rz
img20, green_blots_35.jpg, Wood.obj, green_blots_28.jpg, -311, -167, -23, 20, rz
img21, green_blots_35.jpg, Log.obj, green_blots_4.jpg, 322, 173, 28, 160, rz
img22, green_blots_71.jpg, pyramid.obj, green_blots_68.jpg, -121, -5, -7, 10, rz
img23, green_blots_83.jpg, Wood.obj, green_blots_10.jpg, 355, 20, 23, 140, rz
img24, green_blots_63.jpg, Log.obj, green_blots_34.jpg, 134, -137, -12, 90, rz
img25, green_blots_39.jpg, pyramid.obj, green_blots_23.jpg, 354, 73, -10, 160, rz
img26, green_blots_40.jpg, Wood.obj, green_blots_29.jpg, -110, -270, 39, 70, rz
img27, green_blots_56.jpg, Log.obj, green_blots_13.jpg, 34, -121, -18, 170, rz
img28, green_blots_29.jpg, pyramid.obj, green_blots_72.jpg, -103, -44, -2, 110, rz
img29, green_blots_16.jpg, Wood.obj, green_blots_92.jpg, 35, -20, 7, 150, rz
img30, green_blots_84.jpg, Log.obj, green_blots_72.jpg, -306, -156, -29, 170, rz
img31, green_blots_92.jpg, pyramid.obj, green_blots_63.jpg, 153, -87, 40, 10, rz
img32, green_blots_90.jpg, Wood.obj, green_blots_18.jpg, 237, 30, 1, 110, rz
img33, green_blots_83.jpg, Log.obj, green_blots_98.jpg, 240, -190, -22, 160, rz
img34, green_blots_59.jpg, pyramid.obj, green_blots_86.jpg, -142, -179, -14, 60, rz
img35, green_blots_31.jpg, Wood.obj, green_blots_75.jpg, 298, 170, 9, 180, rz
img36, green_blots_94.jpg, Log.obj, green_blots_35.jpg, 2, -249, -24, 150, rz
img37, green_blots_48.jpg, pyramid.obj, green_blots_12.jpg, -313, -199, 35, 30, rz
img38, green_blots_56.jpg, Wood.obj, green_blots_29.jpg, -201, 225, -40, 60, rz
img39, green_blots_87.jpg, Log.obj, green_blots_66.jpg, 205, 39, 27, 30, rz
img40, green_blots_99.jpg, pyramid.obj, green_blots_32.jpg, 144, -102, -8, 70, rz
img41, green_blots_65.jpg, Wood.obj, green_blots_63.jpg, 289, -186, 25, 30, rz
img42, green_blots_38.jpg, Log.obj, green_blots_32.jpg, 10, -176, 28, 10, rz
img43, green_blots_67.jpg, pyramid.obj, green_blots_69.jpg, -261, -247, 2, 40, rz
img44, green_blots_5.jpg, Wood.obj, green_blots_10.jpg, 7, -264, 33, 50, rz
img45, green_blots_13.jpg, Log.obj, green_blots_58.jpg, 26, -88, 23, 100, rz
img46, green_blots_59.jpg, pyramid.obj, green_blots_0.jpg, -350, -36, 7, 40, rz
img47, green_blots_12.jpg, Wood.obj, green_blots_45.jpg, 98, 237, -25, 120, rz
img48, green_blots_37.jpg, Log.obj, green_blots_30.jpg, -315, -130, -6, 170, rz
img49, green_blots_59.jpg, pyramid.obj, green_blots_83.jpg, 132, -150, 37, 160, rz
img50, green_blots_33.jpg, Wood.obj, green_blots_67.jpg, -40, 89, 20, 100, rz
img51, green_blots_27.jpg, Log.obj, green_blots_20.jpg, 356, -48, -12, 20, rz
img52, green_blots_17.jpg, pyramid.obj, green_blots_62.jpg, -63, -174, -24, 0, rz
img53, green_blots_98.jpg, Wood.obj, green_blots_82.jpg, -114, -249, 21, 130, rz
img54, green_blots_55.jpg, Log.obj, green_blots_83.jpg, -131, 33, -3, 40, rz
img55, green_blots_63.jpg, pyramid.obj, green_blots_66.jpg, -23, -42, -38, 160, rz
img56, green_blots_67.jpg, Wood.obj, green_blots_94.jpg, 213, 199, 34, 90, rz
img57, green_blots_27.jpg, Log.obj, green_blots_34.jpg, -115, 108, 21, 100, rz
img58, green_blots_3.jpg, pyramid.obj, green_blots_74.jpg, 215, -129, -16, 170, rz
img59, green_blots_53.jpg, Wood.obj, green_blots_85.jpg, -106, -105, 14, 140, rz
img60, green_blots_4.jpg, Log.obj, green_blots_53.jpg, 149, 140, -35, 170, rz
img61, green_blots_27.jpg, pyramid.obj, green_blots_64.jpg, -31, 45, -40, 20, rz
img62, green_blots_12.jpg, Wood.obj, green_blots_61.jpg, 310, 247, -5, 170, rz
img63, green_blots_81.jpg, Log.obj, green_blots_0.jpg, 123, 91, -29, 120, rz
img64, green_blots_73.jpg, pyramid.obj, green_blots_37.jpg, 265, -165, 3, 80, rz
img65, green_blots_91.jpg, Wood.obj, green_blots_82.jpg, 60, -251, 23, 120, rz
img66, green_blots_86.jpg, Log.obj, green_blots_31.jpg, 291, 189, -9, 140, rz
img67, green_blots_36.jpg, pyramid.obj, green_blots_37.jpg, -8, -160, -10, 80, rz
img68, green_blots_25.jpg, Wood.obj, green_blots_54.jpg, -331, 256, -39, 150, rz
img69, green_blots_1.jpg, Log.obj, green_blots_20.jpg, 231, -185, 0, 110, rz
img70, green_blots_63.jpg, pyramid.obj, green_blots_11.jpg, 269, 237, 12, 130, rz
img71, green_blots_67.jpg, Wood.obj, green_blots_85.jpg, 156, 211, 27, 180, rz
img72, green_blots_74.jpg, Log.obj, green_blots_15.jpg, 138, -151, -37, 50, rz
img73, green_blots_39.jpg, pyramid.obj, green_blots_55.jpg, -153, -99, 29, 20, rz
img74, green_blots_53.jpg, Wood.obj, green_blots_74.jpg, -118, -46, -11, 180, rz
img75, green_blots_74.jpg, Log.obj, green_blots_12.jpg, 276, 143, -13, 0, rz
img76, green_blots_34.jpg, pyramid.obj, green_blots_35.jpg, 25, 29, -5, 150, rz
img77, green_blots_83.jpg, Wood.obj, green_blots_33.jpg, 265, 127, -11, 110, rz
img78, green_blots_95.jpg, Log.obj, green_blots_59.jpg, 269, 237, -22, 50, rz
img79, green_blots_21.jpg, pyramid.obj, green_blots_51.jpg, -248, 31, 9, 60, rz
img80, green_blots_85.jpg, Wood.obj, green_blots_11.jpg, -297, -23, 27, 150, rz
img81, green_blots_12.jpg, Log.obj, green_blots_8.jpg, -209, 257, 20, 50, rz
img82, green_blots_95.jpg, pyramid.obj, green_blots_26.jpg, 165, 240, -35, 20, rz
img83, green_blots_62.jpg, Wood.obj, green_blots_76.jpg, -223, -117, 21, 100, rz
img84, green_blots_65.jpg, Log.obj, green_blots_71.jpg, -37, 230, 26, 30, rz
img85, green_blots_79.jpg, pyramid.obj, green_blots_99.jpg, 104, -109, -30, 160, rz
img86, green_blots_55.jpg, Wood.obj, green_blots_82.jpg, -205, -167, -26, 20, rz
img87, green_blots_47.jpg, Log.obj, green_blots_13.jpg, -201, -228, -32, 140, rz
img88, green_blots_63.jpg, pyramid.obj, green_blots_28.jpg, 78, 193, -10, 120, rz
img89, green_blots_26.jpg, Wood.obj, green_blots_84.jpg, 304, 32, 6, 170, rz
img90, green_blots_66.jpg, Log.obj, green_blots_68.jpg, 59, -135, -21, 30, rz
img91, green_blots_55.jpg, pyramid.obj, green_blots_33.jpg, -238, -165, 3, 0, rz
img92, green_blots_1.jpg, Wood.obj, green_blots_15.jpg, -306, -145, -38, 180, rz
img93, green_blots_3.jpg, Log.obj, green_blots_99.jpg, -324, 78, 19, 40, rz
img94, green_blots_77.jpg, pyramid.obj, green_blots_4.jpg, -7, 14, -30, 110, rz
img95, green_blots_15.jpg, Wood.obj, green_blots_5.jpg, -73, -190, -24, 120, rz
img96, green_blots_72.jpg, Log.obj, green_blots_95.jpg, -224, 128, -26, 170, rz
img97, green_blots_0.jpg, pyramid.obj, green_blots_43.jpg, 252, 210, 14, 170, rz
img98, green_blots_64.jpg, Wood.obj, green_blots_57.jpg, 129, 185, -9, 170, rz
img99, green_blots_64.jpg, Log.obj, green_blots_69.jpg, 97, -241, 33, 20, rz
img100, green_blots_51.jpg, pyramid.obj, green_blots_63.jpg, 306, 251, 31, 0, rz
img101, green_blots_94.jpg, Wood.obj, green_blots_39.jpg, 349, -27, -24, 20, rz
img102, green_blots_62.jpg, Log.obj, green_blots_17.jpg, -254, 156, 10, 110, rz
img103, green_blots_77.jpg, pyramid.obj, green_blots_69.jpg, 127, -2, -4, 110, rz
img104, green_blots_24.jpg, Wood.obj, green_blots_37.jpg, -61, -88, -17, 0, rz
img105, green_blots_27.jpg, Log.obj, green_blots_98.jpg, -86, 57, 18, 140, rz
img106, green_blots_69.jpg, pyramid.obj, green_blots_59.jpg, 87, 35, 32, 180, rz
img107, green_blots_53.jpg, Wood.obj, green_blots_1.jpg, -83, -232, 18, 40, rz
img108, green_blots_29.jpg, Log.obj, green_blots_42.jpg, -1, -89, -15, 100, rz
img109, green_blots_15.jpg, pyramid.obj, green_blots_31.jpg, -46, 86, 15, 10, rz
img110, green_blots_1.jpg, Wood.obj, green_blots_91.jpg, -81, 7, 36, 100, rz
img111, green_blots_57.jpg, Log.obj, green_blots_51.jpg, 13, 23, 23, 60, rz
img112, green_blots_58.jpg, pyramid.obj, green_blots_67.jpg, 0, -32, -34, 150, rz
img113, green_blots_92.jpg, Wood.obj, green_blots_5.jpg, 313, 205, 29, 10, rz
img114, green_blots_22.jpg, Log.obj, green_blots_41.jpg, 300, 148, -23, 20, rz
img115, green_blots_71.jpg, pyramid.obj, green_blots_89.jpg, -347, 50, 6, 100, rz
img116, green_blots_49.jpg, Wood.obj, green_blots_30.jpg, 150, 13, 17, 70, rz
img117, green_blots_0.jpg, Log.obj, green_blots_72.jpg, 137, 251, -18, 120, rz
img118, green_blots_14.jpg, pyramid.obj, green_blots_50.jpg, 248, 164, 18, 40, rz
img119, green_blots_56.jpg, Wood.obj, green_blots_64.jpg, 87, 78, -16, 120, rz
img120, green_blots_37.jpg, Log.obj, green_blots_35.jpg, 149, 16, 8, 120, rz
img121, green_blots_80.jpg, pyramid.obj, green_blots_75.jpg, -78, -119, -2, 10, rz
img122, green_blots_9.jpg, Wood.obj, green_blots_44.jpg, -188, 12, -5, 140, rz
img123, green_blots_60.jpg, Log.obj, green_blots_90.jpg, -220, -60, -35, 140, rz
img124, green_blots_40.jpg, pyramid.obj, green_blots_60.jpg, -223, 107, -35, 120, rz
img125, green_blots_20.jpg, Wood.obj, green_blots_62.jpg, 304, -267, -23, 180, rz
img126, green_blots_76.jpg, Log.obj, green_blots_34.jpg, -89, -38, 29, 10, rz
img127, green_blots_63.jpg, pyramid.obj, green_blots_22.jpg, -270, 164, -21, 50, rz
img128, green_blots_46.jpg, Wood.obj, green_blots_98.jpg, 236, -30, 38, 40, rz
img129, green_blots_46.jpg, Log.obj, green_blots_54.jpg, 278, -7, -35, 20, rz
img130, green_blots_61.jpg, pyramid.obj, green_blots_17.jpg, 54, 25, 31, 80, rz
img131, green_blots_62.jpg, Wood.obj, green_blots_13.jpg, 130, 58, 37, 130, rz
img132, green_blots_88.jpg, Log.obj, green_blots_8.jpg, -204, 163, 28, 100, rz
img133, green_blots_13.jpg, pyramid.obj, green_blots_5.jpg, 270, -119, -22, 70, rz
img134, green_blots_84.jpg, Wood.obj, green_blots_90.jpg, -220, 146, -16, 150, rz
img135, green_blots_92.jpg, Log.obj, green_blots_18.jpg, 250, 32, -24, 110, rz
img136, green_blots_99.jpg, pyramid.obj, green_blots_92.jpg, 187, -197, 20, 130, rz
img137, green_blots_77.jpg, Wood.obj, green_blots_93.jpg, -144, -31, -13, 140, rz
img138, green_blots_3.jpg, Log.obj, green_blots_81.jpg, -37, -231, 11, 10, rz
img139, green_blots_3.jpg, pyramid.obj, green_blots_47.jpg, 244, -83, -29, 10, rz
img140, green_blots_16.jpg, Wood.obj, green_blots_67.jpg, -27, 242, -4, 50, rz
img141, green_blots_53.jpg, Log.obj, green_blots_42.jpg, -276, 245, -15, 90, rz
img142, green_blots_77.jpg, pyramid.obj, green_blots_62.jpg, 95, -190, 20, 30, rz
img143, green_blots_0.jpg, Wood.obj, green_blots_83.jpg, 211, 120, 23, 170, rz
img144, green_blots_4.jpg, Log.obj, green_blots_75.jpg, 155, -24, -4, 70, rz
